user_id,days_since_last_activity,engagement_velocity,frustration_index,completion_ratio,total_events,mrr,churned
1972,26,1.5714285714285714,11,0.6438356164383562,254,299,0
1973,326,10.0,0,0.2,9,29,1
1974,69,1.1363636363636365,5,0.8771929824561403,221,29,0
1975,203,0.6285714285714286,17,0.16,79,99,1
1976,54,0.8378378378378378,23,0.9655172413793104,379,29,0
1977,15,1.096774193548387,104,0.42424242424242425,436,29,0
1978,14,0.9787234042553191,181,0.45493562231759654,938,29,0
1979,47,1.1724137931034482,26,0.9166666666666666,582,29,0
1980,279,2.210526315789474,3,0.7659574468085106,172,29,1
1981,48,0.7851851851851852,105,0.9761092150170648,2184,29,0
1982,89,1.24,20,0.711864406779661,421,29,0
1983,138,1.1842105263157894,119,0.46825396825396826,546,29,0
1984,78,0.5581395348837209,77,0.33,367,29,0
1985,92,0.9487179487179487,49,0.8378378378378378,894,29,0
1986,88,0.7718120805369127,61,1.0236686390532543,1310,99,0
1987,96,1.2307692307692308,9,0.8235294117647058,262,29,0
1988,244,3.1333333333333333,52,0.33962264150943394,211,29,1
1989,223,0.4772727272727273,37,0.41935483870967744,143,99,1
1990,190,0.6060606060606061,11,1.148936170212766,238,29,1
1991,43,3.25,18,0.6791044776119403,456,29,0
1992,56,1.3275862068965518,125,0.8753709198813057,2383,99,0
1993,248,1.0,5,1.015625,266,29,1
1994,172,0.40384615384615385,51,0.9381443298969072,1063,99,1
1995,79,0.2702702702702703,5,1.0506329113924051,329,99,0
1996,91,1.0740740740740742,3,0.9347826086956522,181,99,0
1997,16,0.90625,15,0.6796116504854369,356,29,0
1998,15,1.2333333333333334,92,0.838150289017341,1792,29,0
1999,123,0.5984848484848485,49,0.9048473967684022,1934,29,0
2000,326,17.0,5,0.6666666666666666,16,29,1
2001,213,0.2777777777777778,9,0.7,44,29,1
2002,163,1.4285714285714286,31,0.5652173913043478,115,29,1
2003,44,1.8275862068965518,10,0.7777777777777778,361,29,0
2004,21,1.565217391304348,164,0.38967136150234744,825,29,0
2005,197,8.0,1,0.0,7,29,1
2006,130,1.16,1,0.7037037037037037,177,29,1
2007,155,0.3958333333333333,24,0.26,139,99,1
2008,171,0.47619047619047616,9,1.1886792452830188,249,29,1
2009,128,0.879746835443038,73,0.8035714285714286,1682,29,0
2010,243,0.8775510204081632,40,0.5652173913043478,123,299,1
2011,82,0.7605633802816901,76,0.9430523917995444,1600,29,0
2012,21,0.6447368421052632,121,0.8666666666666667,2818,29,0
2013,147,1.0384615384615385,3,0.8214285714285714,99,29,1
2014,73,0.48148148148148145,85,0.9055441478439425,1756,99,0
2015,36,0.7692307692307693,18,0.8987341772151899,622,29,0
2016,68,1.1578947368421053,80,0.42045454545454547,384,29,0
2017,252,6.0,1,1.0,5,29,1
2018,297,25.0,0,1.1666666666666667,24,99,1
2019,13,0.6824324324324325,66,0.9404761904761905,1525,29,0
2020,16,2.230769230769231,21,0.8703703703703703,429,29,0
2021,101,1.8695652173913044,16,1.043859649122807,492,99,0
2022,32,1.826086956521739,13,0.979381443298969,407,29,0
2023,41,1.5925925925925926,24,0.8854961832061069,518,99,0
2024,165,0.7933333333333333,88,0.9317647058823529,1550,29,0
2025,126,0.7037037037037037,44,0.48214285714285715,243,99,1
2026,221,5.0,0,0.5,4,29,1
2027,183,2.0416666666666665,7,0.8076923076923077,108,99,1
2028,40,1.3846153846153846,17,0.9047619047619048,341,299,0
2029,176,0.7083333333333334,30,0.4838709677419355,139,29,1
2030,239,1.1923076923076923,9,0.6477272727272727,283,29,1
2031,22,1.029126213592233,84,0.8638655462184874,2062,29,0
2032,158,1.2333333333333334,5,0.6140350877192983,181,29,1
2033,347,22.0,5,0.2857142857142857,21,29,1
2034,9,1.3846153846153846,21,0.96875,419,29,0
2035,69,1.1363636363636365,17,1.2285714285714286,352,29,0
2036,131,1.2,86,0.3333333333333333,339,29,0
2037,72,0.9104477611940298,83,0.857685009487666,1835,29,0
2038,155,1.25,91,0.9343936381709742,1847,99,0
2039,219,2.0714285714285716,16,0.28,85,29,1
2040,250,0.9117647058823529,64,0.7586206896551724,212,29,1
2041,7,0.6379310344827587,22,0.9647887323943662,601,29,0
2042,228,0.2903225806451613,1,0.6764705882352942,112,29,1
2043,83,1.0526315789473684,1,0.6388888888888888,232,29,0
2044,56,1.1304347826086956,58,0.8022284122562674,1203,29,0
2045,152,1.3333333333333333,9,0.7678571428571429,399,29,0
2046,129,0.71875,0,1.3333333333333333,143,99,1
2047,10,1.0,102,0.8603531300160514,2213,29,0
2048,228,1.1612903225806452,12,1.5,219,99,1
2049,295,0.6,3,0.7714285714285715,127,99,1
2050,116,1.1827956989247312,58,0.8733153638814016,1299,99,0
2051,104,0.7777777777777778,60,0.3698630136986301,288,299,0
2052,270,7.0,0,0.25,6,29,1
2053,64,1.0,48,0.8945686900958466,1113,29,0
2054,144,1.0909090909090908,9,1.1384615384615384,293,99,0
2055,29,1.5,9,0.8840579710144928,278,29,0
2056,232,23.0,0,0.5714285714285714,22,29,1
2057,10,1.025,106,0.33064516129032256,470,99,0
2058,172,1.1081081081081081,40,0.4146341463414634,171,99,1
2059,18,1.0277777777777777,11,0.8969072164948454,378,299,0
2060,35,1.125,15,1.1285714285714286,627,299,0
2061,159,1.037037037037037,51,0.8983957219251337,1339,99,0
2062,173,1.1071428571428572,17,0.7849462365591398,349,29,0
2063,8,1.9411764705882353,19,0.723404255319149,491,99,0
2064,106,1.088235294117647,186,0.3888888888888889,741,29,0
2065,46,1.053763440860215,91,0.8747795414462081,1994,29,0
2066,33,0.7804878048780488,26,0.9090909090909091,585,99,0
2067,223,0.85,69,0.39705882352941174,290,29,1
2068,239,0.7916666666666666,24,0.5151515151515151,141,29,1
2069,130,1.7802197802197801,102,0.8954128440366973,1935,29,0
2070,211,1.0333333333333334,42,0.4722222222222222,165,99,1
2071,150,0.7045454545454546,9,1.3214285714285714,278,29,1
2072,35,2.7857142857142856,18,0.78125,370,99,0
2073,158,1.2285714285714286,67,0.4,251,29,1
2074,171,0.71875,3,0.6756756756756757,125,99,1
2075,99,0.8529411764705882,7,0.6375,264,99,0
2076,210,0.375,9,1.0869565217391304,201,29,1
2077,244,0.5757575757575758,30,0.4716981132075472,205,29,1
2078,101,0.5428571428571428,42,0.45454545454545453,217,29,1
2079,60,1.763157894736842,31,1.129496402877698,656,299,0
2080,23,0.8260869565217391,27,0.85,542,99,0
2081,127,0.8046875,54,0.9027355623100304,1167,299,0
2082,107,0.5652173913043478,85,0.9744990892531876,2038,29,0
2083,99,0.4090909090909091,48,0.34285714285714286,257,99,1
2084,92,0.5238095238095238,6,0.9473684210526315,312,99,0
2085,30,1.4230769230769231,38,0.84,595,99,0
2086,225,1.075,73,0.27586206896551724,335,299,1
2087,8,0.7424242424242424,92,0.8101851851851852,2178,29,0
2088,67,1.3333333333333333,8,0.8,342,29,0
2089,186,1.2647058823529411,1,1.075,161,99,1
2090,133,1.0689655172413792,69,0.4626865671641791,284,99,1
2091,145,0.6078431372549019,21,0.7972972972972973,289,29,1
2092,71,0.9285714285714286,16,1.0731707317073171,371,29,0
2093,175,0.8275862068965517,79,0.40963855421686746,344,29,1
2094,174,0.2894736842105263,7,0.8,112,29,1
2095,161,0.8958333333333334,28,0.3333333333333333,89,29,1
2096,18,1.4230769230769231,14,0.8214285714285714,411,99,0
2097,100,2.625,7,1.1818181818181819,348,99,0
2098,157,0.6730769230769231,9,0.7547169811320755,197,29,1
2099,198,0.37777777777777777,7,0.8235294117647058,241,29,1
2100,104,0.7090909090909091,130,0.38311688311688313,621,29,0
2101,153,1.9444444444444444,11,0.7741935483870968,233,29,1
2102,195,1.5555555555555556,10,0.7619047619047619,299,99,1
2103,97,1.3611111111111112,61,0.9746478873239437,1335,299,0
2104,91,1.95,7,1.1754385964912282,271,29,0
2105,176,0.9375,2,1.044776119402985,281,99,1
2107,157,0.875,12,0.7547169811320755,199,99,1
2108,158,0.4186046511627907,12,0.8857142857142857,279,29,1
2109,9,0.7894736842105263,218,0.3695652173913043,827,299,0
2110,75,1.3333333333333333,20,1.2941176470588236,510,29,0
2111,14,1.015748031496063,102,0.8931888544891641,2317,29,0
2112,98,0.47619047619047616,51,0.41509433962264153,231,29,0
2113,102,0.7337278106508875,87,0.8683651804670913,1667,29,0
2114,201,0.6190476190476191,15,0.7560975609756098,157,29,1
2115,76,1.25,25,0.9722222222222222,461,29,0
2116,91,1.4395604395604396,28,0.9615384615384616,1029,29,0
2117,124,1.0566037735849056,98,0.35514018691588783,408,99,0
2118,229,0.5833333333333334,10,0.9444444444444444,153,99,1
2119,47,1.208,44,0.8901098901098901,1247,29,0
2120,51,1.12,20,0.8661417322834646,500,99,0
2121,28,1.1428571428571428,13,0.9512195121951219,501,99,0
2122,205,0.8,1,0.7037037037037037,89,99,1
2123,24,1.8095238095238095,32,0.9107142857142857,683,29,0
2124,95,1.7692307692307692,112,0.275,468,99,0
2125,69,0.5641025641025641,10,1.1159420289855073,307,299,0
2126,15,0.8717948717948718,14,0.936,512,99,0
2127,279,30.0,1,1.3333333333333333,29,29,1
2128,97,1.0,39,0.7389830508474576,938,29,0
2129,253,1.1153846153846154,9,0.8888888888888888,209,99,1
2130,164,1.3428571428571427,85,0.3404255319148936,496,29,0
2131,71,0.5426829268292683,48,0.8807017543859649,1000,29,0
2132,52,2.1066666666666665,57,0.8515406162464986,1235,29,0
2133,108,0.9666666666666667,8,0.9402985074626866,268,99,0
2134,183,0.15,3,0.9318181818181818,170,99,1
2135,16,1.0555555555555556,26,1.032258064516129,410,29,0
2136,70,1.1428571428571428,14,1.03125,287,299,0
2137,104,1.3220338983050848,91,0.8725868725868726,1840,29,0
2138,108,1.606060606060606,16,0.6992481203007519,472,99,0
2139,18,1.032,132,0.9191270860077022,2825,99,0
2140,135,0.85,5,1.0588235294117647,76,99,1
2141,66,1.4137931034482758,5,1.0491803278688525,256,299,0
2142,155,2.25,3,0.8723404255319149,175,29,1
2143,164,1.0833333333333333,21,0.9166666666666666,399,99,0
2144,291,1.75,10,0.4090909090909091,82,29,1
2145,145,1.6206896551724137,153,0.4609375,606,99,0
2146,76,0.6060606060606061,17,0.7391304347826086,495,99,0
2147,71,1.4871794871794872,100,0.43333333333333335,410,99,0
2148,192,1.119047619047619,40,0.39215686274509803,201,29,1
2149,238,0.6956521739130435,27,0.6,84,99,1
2150,88,0.6216216216216216,11,1.0097087378640777,425,29,0
2151,76,1.7777777777777777,88,0.34408602150537637,362,29,0
2152,148,1.3229166666666667,93,0.8946322067594433,1789,99,0
2153,3,1.6818181818181819,12,0.8306451612903226,453,29,0
2154,5,9.428571428571429,36,0.9390243902439024,675,99,0
2155,93,0.8487394957983193,40,0.8406374501992032,859,29,0
2156,29,0.5961538461538461,112,0.3355263157894737,566,29,0
2157,86,1.292929292929293,78,0.84,1560,99,0
2158,181,0.7142857142857143,75,0.4,266,29,1
2159,209,0.5094339622641509,25,0.5357142857142857,122,29,1
2160,65,0.7272727272727273,42,0.6820809248554913,620,99,0
2161,58,1.2608695652173914,11,0.8289473684210527,293,29,0
2162,164,1.6774193548387097,19,0.9024390243902439,341,99,0
2163,131,0.35294117647058826,51,0.2830188679245283,222,29,1
2164,116,1.6111111111111112,9,0.6741573033707865,301,99,0
2165,6,1.3513513513513513,173,0.2887323943661972,608,99,0
2166,159,0.6046511627906976,6,0.9705882352941176,284,99,1
2167,24,1.1282051282051282,25,0.8111111111111111,350,29,0
2168,145,1.0940170940170941,58,0.8544973544973545,1286,99,0
2169,258,0.3023255813953488,1,0.9565217391304348,89,99,1
2170,296,1.125,19,0.2,88,99,1
2171,88,1.0303030303030303,36,1.0416666666666667,636,29,0
2172,103,1.0849056603773586,69,0.8981670061099797,1747,99,0
2173,13,0.7213114754098361,112,0.8755020080321285,1792,99,0
2174,36,2.130434782608696,14,0.9375,512,29,0
2175,258,36.0,10,0.8333333333333334,35,29,1
2176,28,1.16,9,0.7346938775510204,354,99,0
2177,21,0.7317073170731707,191,0.42105263157894735,815,29,0
2178,92,1.162162162162162,12,1.01,426,299,0
2179,216,0.5555555555555556,3,0.660377358490566,171,99,1
2180,79,1.3888888888888888,27,0.8813559322033898,256,99,0
2181,200,0.4634146341463415,9,0.3076923076923077,108,29,1
2182,172,1.5609756097560976,94,0.5512820512820513,384,29,1
2183,62,0.6602564102564102,70,0.8011204481792717,1209,299,0
2184,97,0.42,157,0.3656716417910448,564,29,0
2185,150,1.125,4,0.5,70,99,1
2186,31,1.4583333333333333,12,1.0769230769230769,458,29,0
2187,154,0.6071428571428571,10,0.9333333333333333,355,29,0
2188,244,0.18604651162790697,7,1.025,173,29,1
2189,110,1.6666666666666667,15,0.8854961832061069,515,29,0
2190,29,0.2916666666666667,28,0.8869047619047619,665,299,0
2191,193,0.8695652173913043,41,0.6,152,29,1
2192,115,0.9047619047619048,18,0.797979797979798,376,29,0
2193,36,1.2380952380952381,7,0.9146341463414634,332,29,0
2194,187,0.6206896551724138,12,0.7127659574468085,330,29,1
2195,58,0.9681528662420382,59,0.8947368421052632,1291,29,0
2196,228,1.2307692307692308,43,0.37209302325581395,168,99,1
2197,129,0.84,48,0.47619047619047616,194,29,1
2198,24,0.7884615384615384,20,1.31,510,29,0
2199,21,1.2903225806451613,28,0.9364161849710982,695,29,0
2200,46,1.3,103,0.51,450,299,0
2201,206,0.8571428571428571,3,0.18181818181818182,24,29,1
2202,114,0.4968553459119497,89,0.8423529411764706,1492,29,0
2203,223,1.0638297872340425,47,0.4634146341463415,187,99,1
2204,14,0.9838709677419355,151,0.8415977961432507,2537,29,0
2205,44,1.2173913043478262,9,0.6756756756756757,256,29,0
2206,134,0.6666666666666666,8,1.0666666666666667,144,29,1
2207,172,0.5531914893617021,82,0.3333333333333333,312,99,1
2208,56,1.896551724137931,12,0.8910891089108911,399,29,0
2209,199,0.18181818181818182,14,0.5,71,99,1
2210,73,2.411764705882353,13,1.0277777777777777,458,99,0
2211,45,2.4210526315789473,17,0.8811188811188811,566,29,0
2212,286,0.43243243243243246,0,0.5,51,29,1
2213,74,1.7386363636363635,118,0.9045226130653267,2183,29,0
2214,68,1.2,22,0.983739837398374,529,99,0
2215,224,51.0,1,1.1818181818181819,50,29,1
2216,203,0.26666666666666666,77,0.3302752293577982,389,29,1
2217,15,0.6666666666666666,15,0.7946428571428571,407,29,0
2218,99,1.5142857142857142,83,0.5131578947368421,352,299,0
2219,106,1.5925925925925926,16,0.7631578947368421,284,29,0
2220,26,0.9305555555555556,89,0.9501845018450185,1988,299,0
2221,96,1.1428571428571428,7,0.8170731707317073,303,29,0
2222,126,0.12195121951219512,6,0.5571428571428572,210,29,1
2223,32,1.72,102,0.9049586776859504,2557,29,0
2224,137,0.851063829787234,44,0.4,229,29,1
2225,155,0.5838150289017341,77,0.9098901098901099,1648,29,0
2226,86,0.8518518518518519,153,0.5,652,29,0
2227,4,1.2954545454545454,175,0.42011834319526625,726,299,0
2228,197,3.727272727272727,10,0.5714285714285714,95,99,1
2229,18,0.9230769230769231,115,0.4921875,563,99,0
2230,197,0.42424242424242425,12,0.36363636363636365,52,29,1
2231,234,3.2666666666666666,0,0.8823529411764706,62,29,1
2232,98,1.2741935483870968,61,0.9858356940509915,1352,29,0
2233,158,2.6,11,0.8857142857142857,141,99,1
2234,88,0.8947368421052632,17,0.8333333333333334,545,299,0
2235,256,1.1538461538461537,9,0.8181818181818182,167,29,1
2236,119,0.875,24,0.7777777777777778,318,29,0
2237,74,0.6666666666666666,10,1.1956521739130435,225,29,0
2238,31,1.1504424778761062,109,0.9445196211096076,2698,29,0
2239,74,0.9746835443037974,69,0.8649289099526066,1480,29,0
2240,164,1.3636363636363635,47,0.5111111111111111,209,99,1
2241,17,0.75,9,0.6447368421052632,259,99,0
2242,26,1.2574257425742574,88,0.9038854805725971,1774,29,0
2243,223,0.24,5,1.5,81,29,1
2244,85,0.5714285714285714,25,0.7969924812030075,507,299,0
2245,164,0.8648648648648649,1,0.7368421052631579,131,29,1
2247,104,0.7804878048780488,38,0.7874015748031497,838,29,0
2248,119,0.5333333333333333,15,0.6695652173913044,397,29,0
2249,316,28.0,0,1.3333333333333333,27,29,1
2250,56,1.316326530612245,72,0.9454926624737946,1746,99,0
2251,93,0.9577464788732394,69,0.9195402298850575,1267,29,0
2252,77,0.75,34,0.7884615384615384,585,29,0
2253,229,1.52,8,0.711864406779661,209,99,1
2254,97,1.0,17,0.8873239436619719,299,29,0
2255,279,1.6333333333333333,0,0.9090909090909091,121,99,1
2256,25,1.8,26,0.7857142857142857,532,99,0
2257,278,0.7222222222222222,1,1.0625,65,29,1
2258,287,1.027027027027027,20,0.375,101,99,1
2259,62,0.9743589743589743,121,0.40939597315436244,598,29,0
2260,230,0.696969696969697,39,0.3695652173913043,182,299,1
2261,231,1.4761904761904763,4,0.5555555555555556,80,29,1
2262,179,0.8823529411764706,6,0.6785714285714286,98,299,1
2263,118,0.90625,9,1.0886075949367089,353,99,0
2264,269,1.0526315789473684,56,0.35555555555555557,193,29,1
2265,34,1.1379310344827587,16,0.95,565,29,0
2266,192,0.32558139534883723,8,0.7313432835820896,241,299,1
2267,131,1.9166666666666667,3,0.8108108108108109,139,99,1
2268,135,1.7272727272727273,1,0.717948717948718,132,29,1
2269,247,0.868421052631579,11,0.42857142857142855,89,99,1
2270,225,0.5909090909090909,8,1.1153846153846154,234,29,1
2271,101,0.8789808917197452,32,0.8294573643410853,872,29,0
2272,121,0.98,103,0.3465346534653465,409,29,0
2273,194,34.0,12,1.0,33,29,1
2274,217,24.0,0,0.7142857142857143,23,99,1
2275,155,1.565217391304348,19,0.801980198019802,385,29,0
2276,60,0.9411764705882353,14,0.684931506849315,255,99,0
2277,101,0.9444444444444444,6,0.8157894736842105,151,29,1
2278,228,0.40625,14,0.8823529411764706,153,29,1
2279,17,0.3076923076923077,13,0.8829787234042553,370,29,0
2280,18,0.9516129032258065,91,0.9493087557603687,1611,29,0
2281,293,0.6,6,0.24,62,29,1
2282,260,0.6428571428571429,35,0.6176470588235294,159,29,1
2283,117,1.0434782608695652,42,0.45454545454545453,166,29,1
2284,22,0.8848920863309353,66,0.9928741092636579,1580,29,0
2285,19,0.4880952380952381,82,0.8866666666666667,1627,29,0
2286,273,6.0,1,1.0,5,29,1
2287,47,0.7435897435897436,17,0.7843137254901961,374,99,0
2288,346,18.0,1,0.3333333333333333,17,299,1
2289,155,1.0,101,0.37755102040816324,423,29,0
2290,45,0.9448818897637795,133,0.8415697674418605,2392,29,0
2291,139,2.4,9,0.8709677419354839,360,29,0
2292,122,0.5106382978723404,63,0.41509433962264153,240,299,1
2293,130,0.8627450980392157,40,0.34210526315789475,251,29,1
2294,95,1.5555555555555556,25,0.9693877551020408,423,29,0
2295,60,0.6076923076923076,53,1.0134228187919463,1131,29,0
2296,145,0.8015267175572519,52,1.0313390313390314,1353,29,0
2297,204,15.0,4,0.2,14,29,1
2298,102,1.179245283018868,77,0.8954802259887006,1295,99,0
2299,41,0.9027777777777778,65,0.8940568475452196,1367,29,0
2300,176,0.9259259259259259,18,0.5,50,99,1
2301,264,0.4878048780487805,8,1.1111111111111112,235,29,1
2302,45,5.571428571428571,13,0.8640776699029126,401,29,0
2303,141,0.7037037037037037,9,1.4814814814814814,147,299,1
2304,45,0.5416666666666666,128,0.43119266055045874,490,29,0
2305,226,0.9655172413793104,7,0.46,138,99,1
2306,21,0.65,109,0.4017094017094017,473,29,0
2307,131,1.0,48,0.8494897959183674,1331,29,0
2308,180,0.6363636363636364,7,1.032258064516129,127,299,1
2309,134,1.0,62,0.9362244897959183,1416,29,0
2310,176,20.0,0,0.2,19,99,1
2311,109,2.4375,18,0.9295774647887324,298,29,0
2312,103,1.3225806451612903,14,1.0333333333333334,391,99,0
2313,190,1.0,25,0.34210526315789475,131,29,1
2314,237,0.8518518518518519,6,1.0857142857142856,164,29,1
2315,138,0.23529411764705882,8,0.7241379310344828,108,99,1
2316,117,1.0661764705882353,83,0.8792270531400966,2147,299,0
2317,203,2.142857142857143,75,0.3780487804878049,342,299,1
2318,238,8.0,0,0.0,7,99,1
2319,164,0.30434782608695654,47,0.46296296296296297,221,99,1
2320,112,1.1428571428571428,54,0.5662650602409639,338,29,0
2321,219,0.30434782608695654,0,0.4166666666666667,28,29,1
2322,136,1.3636363636363635,31,0.9545454545454546,389,29,0
2323,35,0.9473684210526315,10,0.9191919191919192,403,29,0
2324,46,1.46875,92,0.2972972972972973,415,29,0
2325,276,0.6451612903225806,2,0.68,86,29,1
2326,158,0.5384615384615384,8,0.5373134328358209,204,29,1
2327,248,0.18181818181818182,0,1.0,55,99,1
2328,39,0.6369426751592356,83,0.98046875,1919,29,0
2329,198,1.5185185185185186,7,1.0416666666666667,110,29,1
2330,14,0.9726027397260274,109,0.9316596931659693,2615,29,0
2331,146,0.3170731707317073,63,0.5522388059701493,290,99,1
2332,7,1.435483870967742,76,0.939453125,1864,99,0
2333,58,0.9310344827586207,14,0.9875,332,99,0
2334,77,1.4,19,0.8909090909090909,446,29,0
2335,47,1.481818181818182,69,0.8498168498168498,1856,29,0
2336,225,0.6097560975609756,49,0.38,195,29,1
2337,181,1.375,25,0.29545454545454547,140,29,1
2338,240,0.6756756756756757,35,0.49206349206349204,244,29,1
2339,71,0.9007633587786259,99,0.91005291005291,2037,29,0
2341,61,0.5652173913043478,22,0.9305555555555556,581,299,0
2342,-1,1.25,150,0.9759188846641318,2974,299,0
2343,113,1.2298850574712643,85,0.8605947955390335,1876,29,0
2344,294,0.8571428571428571,53,0.2647058823529412,152,29,1
2345,60,2.55,16,0.9196428571428571,466,29,0
2346,144,0.7073170731707317,9,0.8524590163934426,235,29,1
2347,19,1.565217391304348,13,0.9204545454545454,364,299,0
2348,253,5.0,0,0.0,4,29,1
2349,43,0.75,32,0.8785714285714286,569,99,0
2350,102,1.1515151515151516,90,0.9395161290322581,1840,29,0
2352,174,0.5,6,1.2173913043478262,113,29,1
2353,53,1.2121212121212122,19,0.9568965517241379,495,99,0
2354,102,0.7,23,0.8918918918918919,452,29,0
2355,192,3.0,3,0.9428571428571428,275,99,1
2356,13,1.3300970873786409,67,1.0020242914979758,1869,29,0
2357,54,0.7777777777777778,17,0.9761904761904762,347,29,0
2358,117,0.8296296296296296,53,0.9508771929824561,1055,299,0
2359,166,0.5161290322580645,12,0.8974358974358975,158,299,1
2360,75,1.2232142857142858,83,0.8619402985074627,1862,99,0
2361,10,1.054054054054054,96,0.8330308529945554,1898,99,0
2362,268,0.7058823529411765,65,0.32727272727272727,240,99,1
2363,291,1.075,34,0.22916666666666666,154,29,1
2364,97,0.5434782608695652,97,0.4230769230769231,432,29,0
2365,34,3.0,20,0.9176470588235294,362,29,0
2366,32,0.8809523809523809,77,0.992,1892,99,0
2367,61,1.1264367816091954,87,0.8192307692307692,1788,29,0
2368,26,1.3225806451612903,19,0.888,491,29,0
2369,192,1.12,14,0.5555555555555556,51,29,1
2370,44,0.7209302325581395,22,0.853448275862069,467,99,0
2371,64,0.6071428571428571,26,0.8354430379746836,623,29,0
2372,60,1.303030303030303,22,0.8268156424581006,677,29,0
2373,280,26.0,0,0.8571428571428571,25,29,1
2374,213,0.45,10,0.46153846153846156,56,29,1
2375,184,1.3157894736842106,0,0.8333333333333334,42,29,1
2376,187,6.0,0,0.0,5,99,1
2377,180,40.0,7,0.5,39,99,1
2378,13,0.8863636363636364,19,0.7761194029850746,495,99,0
2379,278,13.0,1,0.16666666666666666,12,29,1
2380,190,1.16,1,0.6666666666666666,66,99,1
2381,93,0.7916666666666666,22,0.8405797101449275,537,29,0
2382,216,0.6571428571428571,8,0.9649122807017544,235,29,1
2383,2,1.25,16,0.7829457364341085,479,99,0
2384,236,0.2857142857142857,32,0.3448275862068966,205,29,1
2385,293,7.0,3,1.0,6,29,1
2386,242,0.5588235294117647,1,1.875,51,99,1
2387,170,0.9655172413793104,53,0.37037037037037035,218,29,1
2388,59,2.1875,20,1.0212765957446808,403,99,0
2389,251,1.5,13,1.3783783783783783,206,29,1
2390,96,2.5,16,0.7384615384615385,250,99,0
2391,217,0.5952380952380952,102,0.3626373626373626,385,29,1
2392,159,0.2805755395683453,22,0.673202614379085,456,29,1
2393,58,1.4285714285714286,97,0.358974358974359,445,99,0
2394,126,1.0277777777777777,64,0.881578947368421,1594,29,0
2395,153,1.4230769230769231,8,1.0,253,29,1
2396,182,0.2777777777777778,25,0.45,89,29,1
2397,55,1.24,90,0.8841354723707665,1999,29,0
2398,62,1.2935779816513762,123,0.9332344213649851,2457,29,0
2399,11,2.2666666666666666,15,0.7006802721088435,507,29,0
2400,216,3.0,0,0.8888888888888888,34,299,1
2401,148,1.375,64,0.49206349206349204,285,29,1
2402,1,1.1724137931034482,98,0.8415300546448088,1902,29,0
2403,222,0.8846153846153846,33,0.41379310344827586,128,29,1
2404,148,0.875,33,0.5333333333333333,147,29,1
2407,211,0.5,71,0.4520547945205479,312,299,1
2408,68,1.434782608695652,163,0.31645569620253167,641,29,0
2409,290,1.1428571428571428,1,0.5483870967741935,89,99,1
2410,221,0.9473684210526315,14,0.3333333333333333,108,29,1
2411,113,0.9310344827586207,14,0.8552631578947368,299,99,0
2412,45,1.202127659574468,97,0.8992805755395683,1984,29,0
2413,211,16.0,1,0.4,15,29,1
2414,9,1.1,103,0.8351477449455676,2180,29,0
2415,15,0.55,23,0.9575757575757575,678,29,0
2416,47,1.0,17,0.7327586206896551,417,299,0
2417,169,0.4339622641509434,35,0.5454545454545454,114,29,1
2418,46,0.7185185185185186,82,0.8493723849372385,1647,29,0
2419,260,15.0,1,0.25,14,99,1
2420,34,0.9148936170212766,132,0.2971014492753623,548,29,0
2421,112,0.963302752293578,87,0.9317773788150808,2032,299,0
2422,144,1.609375,73,0.7757575757575758,1636,99,0
2423,349,3.0,0,0.0,2,29,1
2424,177,1.7142857142857142,74,0.4025974025974026,315,99,1
2425,273,13.0,3,0.25,12,29,1
2427,54,0.9261744966442953,84,0.8416289592760181,1535,29,0
2428,235,34.0,2,0.6,33,29,1
2429,182,0.6428571428571429,87,0.34146341463414637,352,99,1
2430,60,0.8181818181818182,17,0.918918918918919,304,299,0
2431,134,0.2647058823529412,3,0.9038461538461539,198,29,1
2432,111,0.5869565217391305,6,0.8260869565217391,432,29,0
2433,265,12.25,1,1.0,51,299,1
2434,150,0.4666666666666667,34,0.4666666666666667,141,29,1
2435,247,0.6111111111111112,0,1.0,74,29,1
2436,150,1.9487179487179487,150,0.31343283582089554,541,29,0
2437,222,0.9444444444444444,24,0.3076923076923077,130,299,1
2438,110,0.8064516129032258,60,0.6904761904761905,241,29,1
2439,202,1.2333333333333334,2,0.8235294117647058,178,99,1
2440,10,0.7785234899328859,84,0.8365019011406845,1796,99,0
2441,21,0.7297297297297297,36,0.7313432835820896,502,29,0
2442,141,1.5,3,0.8181818181818182,198,29,1
2443,166,0.9166666666666666,2,0.9523809523809523,162,99,1
2444,106,0.8048780487804879,7,1.0454545454545454,273,29,0
2445,221,5.333333333333333,6,0.3,36,99,1
2446,91,1.08,75,0.2808988764044944,326,299,0
2448,56,1.1372549019607843,77,0.88,1524,99,0
2449,78,1.0357142857142858,129,0.8995215311004785,2272,99,0
2450,203,0.7272727272727273,37,0.3235294117647059,149,99,1
2451,263,2.2,0,0.4,14,29,1
2452,44,1.4,15,0.7567567567567568,268,29,0
2454,166,0.425531914893617,57,0.3695652173913043,206,99,1
2455,15,0.5862068965517241,28,0.7788461538461539,395,29,0
2456,60,1.1526717557251909,80,0.8801313628899836,2097,99,0
2457,115,0.3783783783783784,13,0.31666666666666665,172,29,1
2458,17,1.3,11,0.7912087912087912,343,99,0
2459,211,1.3018867924528301,93,0.37398373983739835,461,29,1
2460,163,1.2083333333333333,31,0.34615384615384615,108,99,1
